id,title,image_link,country,years,director_description,leader,star,description,alltags,imdb,language,time_length
12133,非亲兄弟,https://image.tmdb.org/t/p/w500/6nqlAgbw2mk3UwwreR32StExeWo.jpg,United States of America,2008,亚当·麦凯,威尔·法瑞尔/约翰·C·赖利/理查德·詹金斯/玛丽·斯汀伯根/亚当·斯科特,6.6,39岁的布伦南•哈夫（威尔•法瑞尔 Will Ferrell 饰）无业，一直在母亲南希（玛丽•斯汀伯根 Mary Steenburgen 饰）家蹭吃蹭住。40岁的戴尔•多巴克（约翰•赖利 John Reilly 饰）也是个与父亲罗伯特（理查德•詹金斯 Richard Jenkins 饰）住在一起的大龄男，靠父亲的接济生活。南希与罗伯特一见钟情，婚后搬入罗伯特家居住，布伦南也随母亲一起搬入，从此被迫以继兄弟的身份与戴尔同处一室。二人从相互敌视逐渐成为最佳拍档，共同对付布伦南的优秀弟弟德里克（亚当•斯科特 Adam Scott 饰），玩闹得不亦乐乎。可没想到他们的胡作非为却毁了父母刚建立起来的美满婚姻，二人后悔万分，终于决定痛改前非……,喜剧,tt0838283,en,106分钟
792,野战排,https://image.tmdb.org/t/p/w500/tCXHtAHXYDStBgaEk7o3GoQsgtt.jpg,United Kingdom/United States of America,1986,奥利弗·斯通,查理·辛/威廉·达福/汤姆·贝伦杰/凯文·狄龙/福里斯特·惠特克,7.746,"泰勒（查理•辛 Charlie Sheen 饰）是越战期间的一名美国大学生，他前往越南前线去服兵役，被分到了一个步兵部队。部队里有两个人一直对他影响颇大——伊莱亚斯（威廉•达福 Willem Dafoe 饰）和巴恩斯（汤姆•贝伦杰 Tom Berenger 饰）。他们两人对战争的看法截然不同，前者不忍残杀无辜，而后者却杀人如麻，泰勒心里非常迷惑，到底谁对战争的看法才是正确。 巴恩斯展开了一场残忍的屠杀，越南整条村落都流血成河。伊莱亚斯力劝好友不要如此残暴，却遭致二人关系的裂缝。巴恩斯更怀疑伊莱亚斯向上司打小报告，友谊变为妒恨。于是，在一次丛林战争中，他背着所有人，向伊莱亚斯扣下了扳机。 泰勒却洞察了这一切，他心里终于有了答案。",剧情/战争/动作,tt0091763,en,120分钟
10719,圣诞精灵,https://image.tmdb.org/t/p/w500/wmaAJQ0q1SLu0KSzvGGrAtmXkG7.jpg,United States of America,2003,乔恩·费儒,威尔·法瑞尔/詹姆斯·凯恩/鲍伯·纽哈特/爱德华·阿斯纳/玛丽·斯汀伯根,6.657,平安夜，圣诞老人（爱德华·阿斯纳 Edward Asner 饰）来到一家孤儿院给无家可归的孩子们送圣诞礼物。然而一个淘气的小婴孩不小心爬进了圣诞老人的玩具袋子里，居然被圣诞老人带回了北极。仁慈的圣诞老人收留了这个意外的小访客，并在小精灵们的帮助下，一同抚养他长大成人。可随着年龄的增长，渐渐成年的他（威尔·法瑞尔 Will Ferrell 饰）长得却比其他精灵们大出三倍之多，大家由此给他取了个绰号“大个巴迪”。偶然间，巴迪得知自己并非精灵种族而是人类。于是巴迪踏上了前赴纽约寻找家人的旅程。终于，巴迪找到了失散已久的生父沃尔特（詹姆斯·凯恩 James Caan 饰）和素未蒙面的新家人。可正在筹划圣诞图书而忙得不可开交的沃尔特，并不知道儿子巴迪的存在。面对陌生的现实世界以及冷漠的人情世故，巴迪显得有些举足无措。马上又是圣诞节了，巴迪决定用自己的方式，给他的新家人以及整个世界一份最惊奇的圣诞礼物。,喜剧/家庭/奇幻,tt0319343,en,97分钟
1158915,弟弟,https://image.tmdb.org/t/p/w500/86hbAEzofIordcBaMHJwywG7FM4.jpg,United States of America,2024,Sean Wang,王鹿山/陈冲/Shirley Chen/Chang Li Hua/Mahaela Park,7.162,2008 年，在高中开学前的暑假最后一个月，一个易受影响的 13 岁台湾裔美国男孩学会了家人无法教给他的东西：如何滑冰、如何调情以及如何爱你的妈妈。,喜剧/剧情,tt30319503,en,94分钟
436969,X特遣队：全员集结,https://image.tmdb.org/t/p/w500/pjvtoWEki8x5DMI9YhgvFyq6XCp.jpg,United States of America,2021,詹姆斯·古恩,玛格特·罗比/伊德瑞斯·艾尔巴/约翰·塞纳/乔尔·金纳曼/西尔维斯特·史泰龙,7.478,被关押在美梦监狱的自杀小队成员获得一项可以减轻刑罚的新任务，前往南美洲的科多·马提斯岛国，摧毁纳粹时期遗留的约顿海姆监狱和实验室，它当前用于关押该国的政治犯并施行人体实验。执行任务期间，自杀小队遭遇巨型外星生物——海星斯塔罗，并与它发生冲突。,动作/喜剧/冒险,tt6334354,en,132分钟
324857,蜘蛛侠：平行宇宙,https://image.tmdb.org/t/p/w500/mc9icNYFRNSwl9PItTpVI5QmugW.jpg,United States of America,2018,鲍勃·佩尔西凯蒂/彼得·拉姆齐/罗德尼·罗斯曼,沙梅克·摩尔/杰克·约翰逊/海莉·斯坦菲尔德/马赫沙拉·阿里/布莱恩·泰里·亨利,8.395,正就读中学的少年迈尔斯（沙梅克·摩尔 Shameik Moore 配音）意外被一只遭受放射性污染的蜘蛛咬伤，随后身体发生奇特的变化。偶然机缘，他目睹了蜘蛛侠（克里斯·派恩 Chris Pine 配音）和犯罪头目金并（列维·施瑞博尔 Liev Schreiber 配音）的战斗。为了阻止金并利用时空对撞机扰乱宇宙，蜘蛛侠最终壮烈牺牲。可未过多久，来自平行宇宙的颓废的彼德·帕克（杰克·约翰逊 Jake M. Johnson 配音）出现在迈尔斯面前。为了阻止金并的阴谋，并帮助这个帕克返回自己的宇宙，他们闯入金并的老巢。在这一过程中，二人遭到章鱼博士和徘徊者的狙击。与此同时，来自其他宇宙的女蜘蛛侠、暗影蜘蛛侠、蜘猪侠、二次元蜘蛛妹相继出现。,动画/动作/冒险/科幻,tt4633694,en,116分钟
76341,疯狂的麦克斯4：狂暴之路,https://image.tmdb.org/t/p/w500/jGMjF2SRawSsp8taI7BL8cC2Gp7.jpg,Australia/United States of America,2015,乔治·米勒,汤姆·哈迪/查理兹·塞隆/尼古拉斯·霍尔特/休·基斯-拜恩/乔什·赫尔曼,7.628,世界已崩坏，人性已殆尽，这是个血和火的世界，为了生存所有人都必须残酷的斗争。在无尽的荒芜沙漠中，两个逃亡的反抗份子有可能给这世界建立秩序。麦克斯，一个沉默寡言，用行动说话的男人，他在混乱中失去了家人，如今他追寻的只有平静。弗瑞奥萨，一个用行动说话的强悍女人，她相信穿越沙漠回到儿时故乡是生存的唯一途径。当两人相遇，公路大战也随之爆发。,动作/冒险/科幻,tt1392190,en,120分钟
1155281,封神第二部：战火西岐,https://image.tmdb.org/t/p/w500/5bBgvH3hTxlANUsLP1ov0lEKmJp.jpg,China,2025,乌尔善,黄渤/于适/那尔那茜/陈牧驰/费翔,6.439,姜子牙、姬发带队坚守西岐，家园保卫战一触即发！邓婵玉、闻仲奉商王殷寿之命，率魔家四将等殷商大军征伐西岐，西岐一方得殷郊、雷震子、杨戬、哪吒等相助，更聚全民之力守卫家园。兵戈相对、法术交锋，两大阵营掀起强强对决，关于“封神榜” 的争夺正在继续......,动作/奇幻/战争,tt32843325,zh,144分钟
637,美丽人生,https://image.tmdb.org/t/p/w500/p8CBiiF0Fhc9vxNUAx1G68qGSYI.jpg,Italy,1997,罗伯托·贝尼尼,罗伯托·贝尼尼/尼可莱塔·布拉斯基/乔治·坎塔里尼/朱斯蒂诺·杜拉诺/赛尔乔·比尼·布斯特里克,8.44,犹太青年圭多（罗伯托·贝尼尼）邂逅美丽的女教师多拉（尼可莱塔·布拉斯基），他彬彬有礼的向多拉鞠躬：“早安！公主！”。历经诸多令人啼笑皆非的周折后，天遂人愿，两人幸福美满的生活在一起。然而好景不长，法西斯政权下，圭多和儿子被强行送往犹太人集中营。多拉虽没有犹太血统，毅然同行，与丈夫儿子分开关押在一个集中营里。聪明乐天的圭多哄骗儿子这只是一场游戏，奖品就是一辆大坦克，儿子快乐、天真的生活在纳粹的阴霾之中。尽管集中营的生活艰苦寂寞，圭多仍然带给他人很多快乐，他还趁机在纳粹的广播里问候妻子：“早安！公主！”法西斯政权即将倾覆，纳粹的集中营很快就要接受最后的清理，圭多编给儿子的游戏该怎么结束？他们一家能否平安的度过这黑暗的年代呢？,喜剧/剧情,tt0118799,it,116分钟
396535,釜山行,https://image.tmdb.org/t/p/w500/a31aMXYw3u2rfmzq4RDGvRtIMr1.jpg,South Korea,2016,延尚昊,孔刘/金秀安/郑裕美/马东锡/崔宇植,7.748,证券公司基金管理人石宇（孔刘 饰）光鲜精干，却也是个重利轻义之徒。妻子为此与之决裂，女儿秀安（金秀安 饰）则对如此自私的父亲越来越失望，决定前往釜山和母亲生活。在秀安生日这天，石宇抽出时间陪伴女儿登上开往釜山的特快列车。而与此同时，城市四处出现了极为可疑的暴动事件。政府极力洗白无法掩盖丧尸肆虐的事实，即便懵然无知的列车乘客也因为不速之客的到来而堕入恐慌绝望的地狱中。开车的刹那，一名感染者冲入车厢，而她很快尸变并对目光所及之处的健康人展开血腥屠杀。未过多久，丧尸便呈几何数爆发性地增长。石宇被迫和幸存者的乘客们在逼仄的空间中奋力求生。通往釜山的遥遥旅途布满杀机，危难时刻每个幸存者的人性也承受巨大的考验…,恐怖/惊悚/动作/冒险,tt5700672,ko,118分钟
1245993,偷天盗日,https://image.tmdb.org/t/p/w500/7MISPCoRs5njvoouFjIW7rVVcKN.jpg,United States of America,2025,达伦·阿罗诺夫斯基,奥斯汀·巴特勒/雷吉娜·金/佐伊·克拉维茨/马特·史密斯/列维·施瑞博尔,6.901,　　汉克·汤普森因帮邻居照看宠物猫而卷入致命旋涡。天降横财竟成死亡通缉令，被黑帮各派追杀的他开启逃亡之旅，面对步步紧逼的围剿，他必须使出浑身解数，只为活到真相大白那一刻……。,犯罪/惊悚/喜剧,tt1493274,en,107分钟
836563,过去将来时,https://image.tmdb.org/t/p/w500/oxvF4fBDT9kyGLw1Gy6rrADUUo6.jpg,Germany/Hungary,2021,Kornél Mundruczó,Lili Monori/Láng Annamária/Goya Rego/Padmé Hamdemir,5.8,一个家庭三代人的故事，从二战的超现实记忆到现代的柏林，他们处于一个仍在应对历史创伤的社会中，无法处理自己过往的经历。,剧情,tt14776894,hu,97分钟
453395,奇异博士2：疯狂多元宇宙,https://image.tmdb.org/t/p/w500/fCNNXrGvGi4EDlzZgPOGVdkgtuc.jpg,United States of America,2022,萨姆·莱米,本尼迪克特·康伯巴奇/克索斯利尔·戈麦斯/伊丽莎白·奥尔森/切瓦特·埃加福/王汉斌,7.239,奇异博士史蒂芬·斯特兰奇正在参加克里斯汀·帕尔默的婚礼，这时外面的街道上出了乱子，一只巨大的章鱼怪正在跨越维度追逐名叫阿美莉卡·查维兹的女孩。奇异博士和王联手救下女孩，并得知阿美莉卡遭追杀是因其拥有穿越平行宇宙的能力，不过她无法真正控制自己的能力。奇异博士怀疑这其中涉及巫术，遂向旺达求助。不料，正是因失去孩子而悲痛的旺达要不惜一切代价生活在她仍然有孩子的宇宙中，才给奇异博士、王和阿美莉卡带来了一系列的大麻烦……,奇幻/动作/冒险,tt9419884,en,126分钟
1307078,爱在牛津的一年,https://image.tmdb.org/t/p/w500/gzvmYHGD7Rn6IhyY6w89k9MF0bT.jpg,United States of America,2025,Iain Morris,索菲亚·卡尔森/Corey Mylchreest/Esmé Kingdom/哈里·特雷瓦尔温/多格雷·斯科特,7.042,当罗德奖学金的橄榄枝将Ella Durran送往牛津，她以为自己终将置身于羊皮纸与烛光构筑的学术圣殿。然而，一场政治新星的总统竞选邀约，将这位理想主义者的罗德之梦撕裂成两种轨迹——一边是牛津图书馆里闪耀的哲学星光，一边是政治办公室里燃烧的野心火焰。当她与本地青年Jamie Davenport的激情从牛津的初雪蔓延至泰晤士河畔的暮色时，一场更致命的诱惑悄然浮现：他袖口藏着的，是足以颠覆她人生选择的秘密。在毕业钟声回荡的石板路上，Ella必须抉择——是让政治的权杖刺穿爱情的玫瑰，还是任由牛津的月光将未竟的理想刻入永恒。,爱情/喜剧/剧情,tt4978342,en,112分钟
42299,好事之徒,https://image.tmdb.org/t/p/w500/mbMflFt5S2ZJFJXgJCmXYXAziIz.jpg,United States of America,1933,Lloyd French,Stan Laurel/Oliver Hardy/Dick Gilbert/查理·霍尔/Jack Hill,7.3,在这部短片中，劳雷尔和哈迪在一个锯木厂的日常工作日中与无生命的物体、同事和物理定律进行斗争。,喜剧,tt0023858,en,19分钟
672322,浪客剑心最终章：追忆篇,https://image.tmdb.org/t/p/w500/lNOrL70KkotAXbcoaPJlGdNQ5pT.jpg,Japan,2021,大友启史,佐藤健/有村架纯/高桥一生/村上虹郎/安藤政信,7.7,在成为守护者之前，剑心曾是名为拔刀斋的可怕杀手。但在遇到温柔的雪代巴之后，他的故事开始发生变化。,动作/冒险/剧情/爱情,tt11991748,ja,137分钟
800090,海龟们,https://image.tmdb.org/t/p/w500/phJgLFEPACo3cyEqC3c5BoBEjrE.jpg,Chile/Spain,2025,Belén Funes,Antonia Zegers/Elvira Lara/Mamen Camacho/Nora Sala-Patau/Bianca Kovacs,6.6,“海龟”指的是像朱利安和德莉亚这样的人，他们试图逃离西班牙繁华都市中的贫困。经济危机考验着他们的婚姻，但家庭纽带却异常牢固，他们的女儿安娜贝尔将成为维系他们关系的纽带，同时也将成为他们的牢笼。,剧情,tt13872628,es,110分钟
726208,捂住耳朵不要听,https://image.tmdb.org/t/p/w500/kB1jM3vsbkWBxLo4esCDvgrsZVj.jpg,Spain,2020,Ángel Gómez Hernández,鲁道夫·桑丘/拉蒙·巴雷阿/Nerea Barros/Belén Fabra/Ana Fernández,6.488,丹尼尔（Daniel）和萨拉（Sara）育有一个9岁的儿子埃里克（Eric），他们刚刚搬到新家，不知道邻居把它称为“声音的房子”。埃里克（Eric）是第一个注意到每扇门后面都有奇怪声音的人。,剧情/恐怖/惊悚,tt11750282,es,98分钟
1259102,Eternity,https://image.tmdb.org/t/p/w500/7QsnHx5SMQ78Tmar7kjrBT7BhYG.jpg,United States of America,2025,大卫·弗莱恩,伊丽莎白·奥尔森/迈尔斯·特勒/卡勒姆·特纳/达文·乔伊·伦道夫/John Early,6.438,,爱情/喜剧/奇幻,tt24950660,en,114分钟
346652,狼警2,https://image.tmdb.org/t/p/w500/amvOMZgMGCg7sxScBJZOFdirlqD.jpg,Canada,2017,Lowell Dean,Leo Fafard/Yannick Bisson/Amy Matysio/乔纳森·切里/Serena Miller,5.659,当一个具有恶意的古怪商人在这部荒唐的恐怖喜剧续集中引诱了一个新啤酒厂和曲棍球队的伍德黑文居民时，酒鬼狼人警察卢加劳开始行动起来。,恐怖/喜剧,tt4515762,en,82分钟
546554,利刃出鞘,https://image.tmdb.org/t/p/w500/soVlOSruwc0xibwZ28vhvS80ur6.jpg,United States of America,2019,莱恩·约翰逊,丹尼尔·克雷格/克里斯·埃文斯/安娜·德·阿玛斯/杰米·李·柯蒂斯/迈克尔·珊农,7.844,富豪小说家哈兰·斯隆比在自己85岁生日第二天，被发现在自家庄园离奇自杀，遗留了亿万遗产。久负盛名的大侦探布兰科（丹尼尔·克雷格饰）突然被匿名人士雇佣调查此案真相。同时，哈兰的孙子兰森（克里斯·埃文斯饰）也正在秘密调查此案。当布兰科和哈兰·斯隆比家族的其他人对谈时， 他发现事情并没有想象中那么简单。哈兰家族没有表面上那么和睦，每个人都有着不可告人的秘密，每个人都想得到遗产……究竟这起命案是自杀还是他杀？似乎每个人都有嫌疑。随着一位遗产继承人的意外亮相，真相谜底渐渐浮出水面……,喜剧/犯罪/悬疑,tt8946378,en,130分钟
1495,天国王朝,https://image.tmdb.org/t/p/w500/23o6kVPP5RsrIizPZvxZVxdIdA1.jpg,Germany/Spain/United Kingdom/United States of America,2005,雷德利·斯科特,奥兰多·布鲁姆/伊娃·格林/杰瑞米·艾恩斯/大卫·休里斯/加桑·马苏德,7.005,------12世纪，巴里安(奥兰多·布鲁姆饰)是一个法国小铁匠，在妻子自杀后不情愿地加入了十字军。当他随着十字军东征来到耶路撒冷后，深深地被当地陌生而奇特的文化吸引，巴里安甚至爱上了公主希比拉。但是萨拉丁率领的撒拉森骑士很快来袭，他们发誓要夺回心中的圣地，一场惊心动魄又野蛮残酷的战争即将展开…… 奥兰多布鲁饰演贝里昂，一名失去家人和几乎丧失信仰的铁匠，在圣地发生的宗教大战似乎距离他很遥远，但他被命运逼入这个戏剧场景。他在中世纪神秘且复杂汹涌的耶路撒冷，陷入爱河，成为一名领袖，最后用全部的勇气和高超技艺悍卫整个城市不被悲剧摧毁。 命运要贝里昂成为一名骑士，再也不能自外于这场战争，高佛瑞（连恩尼逊饰演）是一位十字军战士，短暂从在东方的战场返回老家法国，透露说原来他是贝里昂的父亲，高佛瑞展现给他真正的骑士精神，并带他上路，越过大陆，抵达传说中的圣城。 这时的耶路撒冷正僵持在一种脆弱、一触即发的和平状态，由开明的基督教君王巴特文在幕僚提贝里尔斯（杰若米艾朗饰演），以及以骑士风范著称的回教优秀军队领导人撒拉丁（哈珊码索饰演）帮助下，勉力维持。但巴特文的日子所剩无多，并承受著十字军们的狂热、贪婪、嫉妒等人性弱点，和平摇摇欲坠。 包括高佛瑞在内的一群骑士，和巴特文国王一样有著王者天下的和平愿景，他们宣誓用生命来效忠这份荣誉。高佛瑞将宝剑传给儿子的同时，也等于递交给他这份誓言，要保护无助的人、捍卫和平、为文化和宗教上的和谐努力，成就天国一样的乐土帝国。,剧情/动作/冒险/历史/战争,tt0320661,en,144分钟
